17|AAAAAAAAAAAA0017||Item description 17 with some details|487.09|389.67|212|Brand#21|77|classical|4|Home|215|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#17|
18|AAAAAAAAAAAA0018||Item description 18 with some details|821.30|657.04|867|Brand#22|22|toddlers|6|Sports|811|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#18|
19|AAAAAAAAAAAA0019||Item description 19 with some details|208.75|167.00|631|Brand#13|70|science|8|Shoes|569|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#19|
20|AAAAAAAAAAAA0020||Item description 20 with some details|630.56|504.45|758|Brand#11|5|athletic|7|Men|170|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#20|
21|AAAAAAAAAAAA0021||Item description 21 with some details|842.46|673.97|622|Brand#13|35|rings|2|Shoes|450|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#21|
22|AAAAAAAAAAAA0022||Item description 22 with some details|262.07|209.66|13|Brand#22|35|football|7|Jewelry|684|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#22|
23|AAAAAAAAAAAA0023||Item description 23 with some details|689.59|551.67|1000|Brand#12|47|science|6|Electronics|277|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#23|
24|AAAAAAAAAAAA0024||Item description 24 with some details|130.66|104.53|804|Brand#13|49|rings|8|Music|542|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#24|
25|AAAAAAAAAAAA0025||Item description 25 with some details|524.10|419.28|700|Brand#22|49|classical|6|Shoes|920|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#25|
26|AAAAAAAAAAAA0026||Item description 26 with some details|746.82|597.46|545|Brand#11|38|football|5|Books|641|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#26|
27|AAAAAAAAAAAA0027||Item description 27 with some details|615.43|492.34|57|Brand#21|65|toddlers|6|Men|121|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#27|
28|AAAAAAAAAAAA0028||Item description 28 with some details|52.12|41.70|182|Brand#12|76|classical|9|Home|352|Manufact#3|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#28|
29|AAAAAAAAAAAA0029||Item description 29 with some details|29.34|23.47|596|Brand#11|78|furniture|3|Men|596|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#29|
30|AAAAAAAAAAAA0030||Item description 30 with some details|643.07|514.46|393|Brand#22|97|shirts|8|Sports|629|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#30|
31|AAAAAAAAAAAA0031||Item description 31 with some details|285.17|228.14|208|Brand#12|18|shirts|1|Jewelry|254|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#31|
32|AAAAAAAAAAAA0032||Item description 32 with some details|808.30|646.64|833|Brand#13|38|toddlers|4|Women|278|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#32|
33|AAAAAAAAAAAA0033||Item description 33 with some details|607.20|485.76|429|Brand#21|28|shirts|10|Sports|791|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#33|
34|AAAAAAAAAAAA0034||Item description 34 with some details|160.91|128.73|331|Brand#11|3|dresses|1|Electronics|294|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#34|
35|AAAAAAAAAAAA0035||Item description 35 with some details|894.52|715.62|161|Brand#11|41|portable|1|Women|362|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#35|
36|AAAAAAAAAAAA0036||Item description 36 with some details|373.41|298.73|469|Brand#13|3|rings|3|Jewelry|944|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#36|
37|AAAAAAAAAAAA0037||Item description 37 with some details|334.29|267.43|997|Brand#22|96|shirts|6|Women|46|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#37|
38|AAAAAAAAAAAA0038||Item description 38 with some details|744.15|595.32|953|Brand#22|26|classical|9|Women|218|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#38|
39|AAAAAAAAAAAA0039||Item description 39 with some details|724.20|579.36|758|Brand#13|73|athletic|3|Sports|580|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#39|
40|AAAAAAAAAAAA0040||Item description 40 with some details|518.09|414.47|445|Brand#11|39|shirts|8|Shoes|864|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#40|
41|AAAAAAAAAAAA0041||Item description 41 with some details|794.55|635.64|937|Brand#12|37|classical|5|Children|753|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#41|
42|AAAAAAAAAAAA0042||Item description 42 with some details|558.68|446.94|300|Brand#22|62|science|7|Books|713|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#42|
43|AAAAAAAAAAAA0043||Item description 43 with some details|739.96|591.97|687|Brand#21|55|portable|4|Jewelry|658|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#43|
44|AAAAAAAAAAAA0044||Item description 44 with some details|906.59|725.27|925|Brand#21|81|science|1|Jewelry|162|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#44|
45|AAAAAAAAAAAA0045||Item description 45 with some details|538.00|430.40|190|Brand#12|6|athletic|8|Home|67|Manufact#3|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#45|
46|AAAAAAAAAAAA0046||Item description 46 with some details|134.04|107.23|856|Brand#12|100|athletic|1|Women|837|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#46|
47|AAAAAAAAAAAA0047||Item description 47 with some details|99.97|79.98|229|Brand#13|96|classical|6|Home|597|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#47|
48|AAAAAAAAAAAA0048||Item description 48 with some details|225.75|180.60|447|Brand#11|51|rings|7|Sports|553|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#48|
49|AAAAAAAAAAAA0049||Item description 49 with some details|330.91|264.73|384|Brand#12|18|football|9|Sports|870|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#49|
50|AAAAAAAAAAAA0050||Item description 50 with some details|195.94|156.75|451|Brand#11|75|rings|6|Jewelry|395|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#50|
51|AAAAAAAAAAAA0051||Item description 51 with some details|197.26|157.81|305|Brand#13|67|portable|7|Men|742|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#51|
52|AAAAAAAAAAAA0052||Item description 52 with some details|717.04|573.63|733|Brand#11|3|rings|8|Women|331|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#52|
53|AAAAAAAAAAAA0053||Item description 53 with some details|863.39|690.71|618|Brand#12|54|furniture|8|Men|518|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#53|
54|AAAAAAAAAAAA0054||Item description 54 with some details|38.66|30.93|181|Brand#12|20|portable|5|Shoes|314|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#54|
55|AAAAAAAAAAAA0055||Item description 55 with some details|526.70|421.36|465|Brand#12|44|classical|4|Electronics|34|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#55|
56|AAAAAAAAAAAA0056||Item description 56 with some details|155.33|124.26|922|Brand#13|27|classical|7|Electronics|316|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#56|
57|AAAAAAAAAAAA0057||Item description 57 with some details|101.00|80.80|594|Brand#22|93|shirts|5|Electronics|27|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#57|
58|AAAAAAAAAAAA0058||Item description 58 with some details|355.36|284.29|880|Brand#22|76|science|5|Jewelry|35|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#58|
59|AAAAAAAAAAAA0059||Item description 59 with some details|774.73|619.78|643|Brand#21|17|toddlers|4|Jewelry|514|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#59|
60|AAAAAAAAAAAA0060||Item description 60 with some details|518.85|415.08|473|Brand#12|68|dresses|3|Children|747|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#60|
61|AAAAAAAAAAAA0061||Item description 61 with some details|840.81|672.65|722|Brand#22|59|science|9|Books|149|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#61|
62|AAAAAAAAAAAA0062||Item description 62 with some details|216.25|173.00|667|Brand#13|97|toddlers|8|Children|691|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#62|
63|AAAAAAAAAAAA0063||Item description 63 with some details|37.04|29.63|364|Brand#22|32|furniture|9|Music|42|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#63|
64|AAAAAAAAAAAA0064||Item description 64 with some details|513.62|410.90|553|Brand#13|70|dresses|6|Sports|323|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#64|
65|AAAAAAAAAAAA0065||Item description 65 with some details|102.16|81.73|674|Brand#11|21|football|8|Music|916|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#65|
66|AAAAAAAAAAAA0066||Item description 66 with some details|774.81|619.85|263|Brand#12|18|science|10|Music|585|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#66|
67|AAAAAAAAAAAA0067||Item description 67 with some details|372.58|298.06|208|Brand#13|9|furniture|10|Books|223|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#67|
68|AAAAAAAAAAAA0068||Item description 68 with some details|64.48|51.58|832|Brand#11|8|athletic|1|Electronics|21|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#68|
69|AAAAAAAAAAAA0069||Item description 69 with some details|946.44|757.15|104|Brand#21|99|rings|1|Music|250|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#69|
70|AAAAAAAAAAAA0070||Item description 70 with some details|226.46|181.17|768|Brand#22|69|portable|5|Men|167|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#70|
71|AAAAAAAAAAAA0071||Item description 71 with some details|522.29|417.83|474|Brand#13|43|athletic|10|Music|249|Manufact#3|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#71|
72|AAAAAAAAAAAA0072||Item description 72 with some details|254.91|203.93|862|Brand#13|86|shirts|2|Sports|739|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#72|
73|AAAAAAAAAAAA0073||Item description 73 with some details|709.87|567.90|572|Brand#12|19|portable|8|Books|567|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#73|
74|AAAAAAAAAAAA0074||Item description 74 with some details|506.42|405.14|276|Brand#12|12|portable|5|Sports|970|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#74|
75|AAAAAAAAAAAA0075||Item description 75 with some details|596.51|477.21|327|Brand#11|7|portable|2|Men|171|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#75|
76|AAAAAAAAAAAA0076||Item description 76 with some details|756.76|605.41|861|Brand#11|2|portable|2|Children|219|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#76|
77|AAAAAAAAAAAA0077||Item description 77 with some details|401.07|320.86|789|Brand#11|60|classical|9|Electronics|138|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#77|
78|AAAAAAAAAAAA0078||Item description 78 with some details|849.55|679.64|680|Brand#11|21|portable|7|Men|877|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#78|
79|AAAAAAAAAAAA0079||Item description 79 with some details|241.19|192.95|31|Brand#12|80|science|10|Sports|280|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#79|
80|AAAAAAAAAAAA0080||Item description 80 with some details|287.29|229.83|873|Brand#12|83|furniture|5|Shoes|914|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#80|
81|AAAAAAAAAAAA0081||Item description 81 with some details|400.80|320.64|386|Brand#21|15|toddlers|7|Electronics|821|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#81|
82|AAAAAAAAAAAA0082||Item description 82 with some details|780.68|624.54|411|Brand#11|45|furniture|9|Women|58|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#82|
83|AAAAAAAAAAAA0083||Item description 83 with some details|175.06|140.05|298|Brand#22|62|classical|3|Jewelry|402|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#83|
84|AAAAAAAAAAAA0084||Item description 84 with some details|567.80|454.24|708|Brand#22|40|classical|2|Jewelry|790|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#84|
85|AAAAAAAAAAAA0085||Item description 85 with some details|327.76|262.21|138|Brand#12|8|shirts|1|Books|848|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#85|
86|AAAAAAAAAAAA0086||Item description 86 with some details|480.23|384.18|991|Brand#21|81|science|1|Home|49|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#86|
87|AAAAAAAAAAAA0087||Item description 87 with some details|147.01|117.61|961|Brand#11|22|football|1|Shoes|903|Manufact#3|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#87|
88|AAAAAAAAAAAA0088||Item description 88 with some details|555.42|444.34|99|Brand#11|41|football|7|Books|27|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#88|
89|AAAAAAAAAAAA0089||Item description 89 with some details|720.86|576.69|563|Brand#21|25|toddlers|5|Men|103|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#89|
90|AAAAAAAAAAAA0090||Item description 90 with some details|560.06|448.05|323|Brand#13|74|science|8|Books|333|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#90|
91|AAAAAAAAAAAA0091||Item description 91 with some details|614.70|491.76|525|Brand#22|99|football|9|Women|688|Manufact#3|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#91|
92|AAAAAAAAAAAA0092||Item description 92 with some details|151.71|121.37|276|Brand#11|71|athletic|8|Men|330|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#92|
93|AAAAAAAAAAAA0093||Item description 93 with some details|399.84|319.87|189|Brand#12|43|toddlers|10|Children|298|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#93|
94|AAAAAAAAAAAA0094||Item description 94 with some details|157.17|125.74|490|Brand#22|21|furniture|8|Shoes|996|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#94|
95|AAAAAAAAAAAA0095||Item description 95 with some details|770.30|616.24|121|Brand#13|65|athletic|8|Music|786|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#95|
96|AAAAAAAAAAAA0096||Item description 96 with some details|994.43|795.54|710|Brand#12|90|toddlers|7|Jewelry|98|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#96|
97|AAAAAAAAAAAA0097||Item description 97 with some details|869.08|695.26|990|Brand#21|40|dresses|5|Men|768|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#97|
98|AAAAAAAAAAAA0098||Item description 98 with some details|490.10|392.08|984|Brand#12|3|portable|5|Women|602|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#98|
99|AAAAAAAAAAAA0099||Item description 99 with some details|532.50|426.00|135|Brand#11|88|classical|2|Men|186|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#99|
100|AAAAAAAAAAAA0100||Item description 100 with some details|635.70|508.56|969|Brand#13|9|furniture|3|Men|389|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#100|
101|AAAAAAAAAAAA0101||Item description 101 with some details|103.90|83.12|331|Brand#11|24|furniture|5|Music|817|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#101|
102|AAAAAAAAAAAA0102||Item description 102 with some details|648.83|519.06|119|Brand#12|88|dresses|5|Jewelry|566|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#102|
103|AAAAAAAAAAAA0103||Item description 103 with some details|88.69|70.95|89|Brand#13|12|shirts|2|Electronics|813|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#103|
104|AAAAAAAAAAAA0104||Item description 104 with some details|793.94|635.15|824|Brand#12|7|dresses|5|Electronics|606|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#104|
105|AAAAAAAAAAAA0105||Item description 105 with some details|761.30|609.04|42|Brand#12|84|toddlers|7|Men|994|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#105|
106|AAAAAAAAAAAA0106||Item description 106 with some details|568.83|455.06|719|Brand#11|94|shirts|4|Men|534|Manufact#9|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#106|
107|AAAAAAAAAAAA0107||Item description 107 with some details|738.97|591.18|259|Brand#21|55|classical|8|Jewelry|850|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#107|
108|AAAAAAAAAAAA0108||Item description 108 with some details|593.85|475.08|179|Brand#13|15|rings|9|Children|36|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#108|
109|AAAAAAAAAAAA0109||Item description 109 with some details|371.84|297.47|841|Brand#13|44|portable|9|Sports|799|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#109|
110|AAAAAAAAAAAA0110||Item description 110 with some details|472.69|378.15|363|Brand#12|91|furniture|8|Music|121|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#110|
111|AAAAAAAAAAAA0111||Item description 111 with some details|846.62|677.30|612|Brand#21|75|dresses|7|Women|297|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#111|
112|AAAAAAAAAAAA0112||Item description 112 with some details|940.88|752.70|734|Brand#11|10|football|6|Men|464|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#112|
113|AAAAAAAAAAAA0113||Item description 113 with some details|307.18|245.74|373|Brand#22|2|toddlers|8|Sports|602|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#113|
114|AAAAAAAAAAAA0114||Item description 114 with some details|768.88|615.10|777|Brand#13|7|football|1|Music|958|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#114|
115|AAAAAAAAAAAA0115||Item description 115 with some details|115.34|92.27|663|Brand#22|12|toddlers|9|Children|966|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#115|
116|AAAAAAAAAAAA0116||Item description 116 with some details|662.56|530.05|55|Brand#22|14|football|6|Electronics|335|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#116|
117|AAAAAAAAAAAA0117||Item description 117 with some details|615.07|492.06|160|Brand#21|35|dresses|2|Books|455|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#117|
118|AAAAAAAAAAAA0118||Item description 118 with some details|949.69|759.75|435|Brand#13|100|athletic|6|Shoes|78|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#118|
119|AAAAAAAAAAAA0119||Item description 119 with some details|424.01|339.21|905|Brand#11|75|portable|10|Electronics|168|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#119|
120|AAAAAAAAAAAA0120||Item description 120 with some details|180.50|144.40|832|Brand#12|61|shirts|4|Shoes|563|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#120|
121|AAAAAAAAAAAA0121||Item description 121 with some details|797.92|638.34|732|Brand#12|22|science|9|Sports|643|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#121|
122|AAAAAAAAAAAA0122||Item description 122 with some details|829.59|663.67|941|Brand#13|59|portable|3|Books|847|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#122|
123|AAAAAAAAAAAA0123||Item description 123 with some details|504.14|403.31|691|Brand#12|94|portable|5|Books|974|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#123|
124|AAAAAAAAAAAA0124||Item description 124 with some details|722.59|578.07|428|Brand#21|26|rings|2|Children|490|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#124|
125|AAAAAAAAAAAA0125||Item description 125 with some details|262.28|209.82|793|Brand#22|89|classical|5|Books|910|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#125|
126|AAAAAAAAAAAA0126||Item description 126 with some details|1000.03|800.02|361|Brand#21|96|portable|5|Home|83|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#126|
127|AAAAAAAAAAAA0127||Item description 127 with some details|379.39|303.51|177|Brand#13|50|football|10|Home|776|Manufact#3|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#127|
128|AAAAAAAAAAAA0128||Item description 128 with some details|431.11|344.89|703|Brand#22|19|classical|5|Sports|966|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#128|
129|AAAAAAAAAAAA0129||Item description 129 with some details|82.93|66.34|241|Brand#12|59|classical|8|Sports|661|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#129|
130|AAAAAAAAAAAA0130||Item description 130 with some details|755.49|604.39|110|Brand#12|71|furniture|2|Women|573|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#130|
131|AAAAAAAAAAAA0131||Item description 131 with some details|345.03|276.02|262|Brand#11|7|shirts|5|Sports|593|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#131|
132|AAAAAAAAAAAA0132||Item description 132 with some details|911.59|729.27|593|Brand#12|2|classical|7|Home|587|Manufact#2|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#132|
133|AAAAAAAAAAAA0133||Item description 133 with some details|976.99|781.59|321|Brand#11|34|furniture|4|Jewelry|470|Manufact#6|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#133|
134|AAAAAAAAAAAA0134||Item description 134 with some details|53.15|42.52|782|Brand#21|58|rings|3|Women|334|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#134|
135|AAAAAAAAAAAA0135||Item description 135 with some details|146.15|116.92|110|Brand#12|91|athletic|3|Electronics|390|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#135|
136|AAAAAAAAAAAA0136||Item description 136 with some details|434.46|347.57|654|Brand#13|45|football|2|Children|264|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#136|
137|AAAAAAAAAAAA0137||Item description 137 with some details|224.32|179.46|964|Brand#11|11|furniture|9|Music|805|Manufact#5|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#137|
138|AAAAAAAAAAAA0138||Item description 138 with some details|288.20|230.56|198|Brand#12|75|football|1|Shoes|660|Manufact#10|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#138|
139|AAAAAAAAAAAA0139||Item description 139 with some details|692.77|554.22|509|Brand#22|43|athletic|9|Music|233|Manufact#8|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#139|
140|AAAAAAAAAAAA0140||Item description 140 with some details|202.02|161.62|237|Brand#12|99|shirts|6|Children|250|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#140|
141|AAAAAAAAAAAA0141||Item description 141 with some details|293.66|234.93|923|Brand#11|93|dresses|9|Children|506|Manufact#1|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#141|
142|AAAAAAAAAAAA0142||Item description 142 with some details|360.45|288.36|403|Brand#11|13|classical|1|Women|286|Manufact#7|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#142|
143|AAAAAAAAAAAA0143||Item description 143 with some details|674.27|539.42|904|Brand#22|67|rings|7|Jewelry|950|Manufact#4|Medium|01oz 02oz 03oz|Unknown|Each|N/A|Product#143|
