2415123|19000413|1900-04-13|3|14|1|1900|5|4|13|2|1900|1|14|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415124|19000414|1900-04-14|3|14|1|1900|6|4|14|2|1900|1|14|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415125|19000415|1900-04-15|3|14|1|1900|0|4|15|2|1900|1|14|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415126|19000416|1900-04-16|3|15|1|1900|1|4|16|2|1900|1|15|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415127|19000417|1900-04-17|3|15|1|1900|2|4|17|2|1900|1|15|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415128|19000418|1900-04-18|3|15|1|1900|3|4|18|2|1900|1|15|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415129|19000419|1900-04-19|3|15|1|1900|4|4|19|2|1900|1|15|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415130|19000420|1900-04-20|3|15|1|1900|5|4|20|2|1900|1|15|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415131|19000421|1900-04-21|3|15|1|1900|6|4|21|2|1900|1|15|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415132|19000422|1900-04-22|3|15|1|1900|0|4|22|2|1900|1|15|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415133|19000423|1900-04-23|3|16|1|1900|1|4|23|2|1900|1|16|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415134|19000424|1900-04-24|3|16|1|1900|2|4|24|2|1900|1|16|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415135|19000425|1900-04-25|3|16|1|1900|3|4|25|2|1900|1|16|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415136|19000426|1900-04-26|3|16|1|1900|4|4|26|2|1900|1|16|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415137|19000427|1900-04-27|3|16|1|1900|5|4|27|2|1900|1|16|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415138|19000428|1900-04-28|3|16|1|1900|6|4|28|2|1900|1|16|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415139|19000429|1900-04-29|3|16|1|1900|0|4|29|2|1900|1|16|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415140|19000430|1900-04-30|3|17|1|1900|1|4|30|2|1900|1|17|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415141|19000501|1900-05-01|4|17|1|1900|2|5|1|2|1900|1|17|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415142|19000502|1900-05-02|4|17|1|1900|3|5|2|2|1900|1|17|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415143|19000503|1900-05-03|4|17|1|1900|4|5|3|2|1900|1|17|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415144|19000504|1900-05-04|4|17|1|1900|5|5|4|2|1900|1|17|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415145|19000505|1900-05-05|4|17|1|1900|6|5|5|2|1900|1|17|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415146|19000506|1900-05-06|4|17|1|1900|0|5|6|2|1900|1|17|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415147|19000507|1900-05-07|4|18|1|1900|1|5|7|2|1900|1|18|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415148|19000508|1900-05-08|4|18|1|1900|2|5|8|2|1900|1|18|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415149|19000509|1900-05-09|4|18|1|1900|3|5|9|2|1900|1|18|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415150|19000510|1900-05-10|4|18|1|1900|4|5|10|2|1900|1|18|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415151|19000511|1900-05-11|4|18|1|1900|5|5|11|2|1900|1|18|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415152|19000512|1900-05-12|4|18|1|1900|6|5|12|2|1900|1|18|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415153|19000513|1900-05-13|4|18|1|1900|0|5|13|2|1900|1|18|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415154|19000514|1900-05-14|4|19|1|1900|1|5|14|2|1900|1|19|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415155|19000515|1900-05-15|4|19|1|1900|2|5|15|2|1900|1|19|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415156|19000516|1900-05-16|4|19|1|1900|3|5|16|2|1900|1|19|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415157|19000517|1900-05-17|4|19|1|1900|4|5|17|2|1900|1|19|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415158|19000518|1900-05-18|4|19|1|1900|5|5|18|2|1900|1|19|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415159|19000519|1900-05-19|4|19|1|1900|6|5|19|2|1900|1|19|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415160|19000520|1900-05-20|4|19|1|1900|0|5|20|2|1900|1|19|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415161|19000521|1900-05-21|4|20|1|1900|1|5|21|2|1900|1|20|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415162|19000522|1900-05-22|4|20|1|1900|2|5|22|2|1900|1|20|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415163|19000523|1900-05-23|4|20|1|1900|3|5|23|2|1900|1|20|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415164|19000524|1900-05-24|4|20|1|1900|4|5|24|2|1900|1|20|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415165|19000525|1900-05-25|4|20|1|1900|5|5|25|2|1900|1|20|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415166|19000526|1900-05-26|4|20|1|1900|6|5|26|2|1900|1|20|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415167|19000527|1900-05-27|4|20|1|1900|0|5|27|2|1900|1|20|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415168|19000528|1900-05-28|4|21|1|1900|1|5|28|2|1900|1|21|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415169|19000529|1900-05-29|4|21|1|1900|2|5|29|2|1900|1|21|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415170|19000530|1900-05-30|4|21|1|1900|3|5|30|2|1900|1|21|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415171|19000531|1900-05-31|4|21|1|1900|4|5|31|2|1900|1|21|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415172|19000601|1900-06-01|5|21|1|1900|5|6|1|2|1900|1|21|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415173|19000602|1900-06-02|5|21|1|1900|6|6|2|2|1900|1|21|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415174|19000603|1900-06-03|5|21|1|1900|0|6|3|2|1900|1|21|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415175|19000604|1900-06-04|5|22|1|1900|1|6|4|2|1900|1|22|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415176|19000605|1900-06-05|5|22|1|1900|2|6|5|2|1900|1|22|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415177|19000606|1900-06-06|5|22|1|1900|3|6|6|2|1900|1|22|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415178|19000607|1900-06-07|5|22|1|1900|4|6|7|2|1900|1|22|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415179|19000608|1900-06-08|5|22|1|1900|5|6|8|2|1900|1|22|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415180|19000609|1900-06-09|5|22|1|1900|6|6|9|2|1900|1|22|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415181|19000610|1900-06-10|5|22|1|1900|0|6|10|2|1900|1|22|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415182|19000611|1900-06-11|5|23|1|1900|1|6|11|2|1900|1|23|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415183|19000612|1900-06-12|5|23|1|1900|2|6|12|2|1900|1|23|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415184|19000613|1900-06-13|5|23|1|1900|3|6|13|2|1900|1|23|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415185|19000614|1900-06-14|5|23|1|1900|4|6|14|2|1900|1|23|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415186|19000615|1900-06-15|5|23|1|1900|5|6|15|2|1900|1|23|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415187|19000616|1900-06-16|5|23|1|1900|6|6|16|2|1900|1|23|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415188|19000617|1900-06-17|5|23|1|1900|0|6|17|2|1900|1|23|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415189|19000618|1900-06-18|5|24|1|1900|1|6|18|2|1900|1|24|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415190|19000619|1900-06-19|5|24|1|1900|2|6|19|2|1900|1|24|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415191|19000620|1900-06-20|5|24|1|1900|3|6|20|2|1900|1|24|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415192|19000621|1900-06-21|5|24|1|1900|4|6|21|2|1900|1|24|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415193|19000622|1900-06-22|5|24|1|1900|5|6|22|2|1900|1|24|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415194|19000623|1900-06-23|5|24|1|1900|6|6|23|2|1900|1|24|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415195|19000624|1900-06-24|5|24|1|1900|0|6|24|2|1900|1|24|Sunday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415196|19000625|1900-06-25|5|25|1|1900|1|6|25|2|1900|1|25|Monday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415197|19000626|1900-06-26|5|25|1|1900|2|6|26|2|1900|1|25|Tuesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415198|19000627|1900-06-27|5|25|1|1900|3|6|27|2|1900|1|25|Wednesday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415199|19000628|1900-06-28|5|25|1|1900|4|6|28|2|1900|1|25|Thursday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415200|19000629|1900-06-29|5|25|1|1900|5|6|29|2|1900|1|25|Friday|Q2|N|N|N|0|0|0|0|N|N|N|N|N|
2415201|19000630|1900-06-30|5|25|1|1900|6|6|30|2|1900|1|25|Saturday|Q2|N|Y|N|0|0|0|0|N|N|N|N|N|
2415202|19000701|1900-07-01|6|25|2|1900|0|7|1|3|1900|2|25|Sunday|Q3|N|Y|N|0|0|0|0|N|N|N|N|N|
2415203|19000702|1900-07-02|6|26|2|1900|1|7|2|3|1900|2|26|Monday|Q3|N|N|N|0|0|0|0|N|N|N|N|N|
2415204|19000703|1900-07-03|6|26|2|1900|2|7|3|3|1900|2|26|Tuesday|Q3|N|N|N|0|0|0|0|N|N|N|N|N|
2415205|19000704|1900-07-04|6|26|2|1900|3|7|4|3|1900|2|26|Wednesday|Q3|N|N|N|0|0|0|0|N|N|N|N|N|
2415206|19000705|1900-07-05|6|26|2|1900|4|7|5|3|1900|2|26|Thursday|Q3|N|N|N|0|0|0|0|N|N|N|N|N|
2415207|19000706|1900-07-06|6|26|2|1900|5|7|6|3|1900|2|26|Friday|Q3|N|N|N|0|0|0|0|N|N|N|N|N|
2415208|19000707|1900-07-07|6|26|2|1900|6|7|7|3|1900|2|26|Saturday|Q3|N|Y|N|0|0|0|0|N|N|N|N|N|
2415209|19000708|1900-07-08|6|26|2|1900|0|7|8|3|1900|2|26|Sunday|Q3|N|Y|N|0|0|0|0|N|N|N|N|N|
2415210|19000709|1900-07-09|6|27|2|1900|1|7|9|3|1900|2|27|Monday|Q3|N|N|N|0|0|0|0|N|N|N|N|N|
2415211|19000710|1900-07-10|6|27|2|1900|2|7|10|3|1900|2|27|Tuesday|Q3|N|N|N|0|0|0|0|N|N|N|N|N|
