%!(EXTRA float64=126.19450899999993)2451127|62589|2451145|15130|3179421|183749|6568|3177159|3179421|183749|6568|3177159|54|17|12|5|228|12|%!f(int=25)|81.69|94.76|67.28|687.01|1682.00|2042.25|2369.01|134.56|0.00|84.10|1682.00|1816.56|1766.10|1900.66|
%!(EXTRA float64=-360.2529000000002)2451454|21286|2451483|6866|8532708|390274|6100|168968|8532708|390274|6100|168968|42|12|13|3|241|13|%!f(int=48)|60.07|70.28|66.06|202.41|3171.12|2883.36|3373.53|253.69|0.00|158.56|3171.12|3424.81|3329.68|3583.36|
%!(EXTRA float64=287.75932799999964)2451171|56046|2451184|17262|2251341|8634|6580|1110571|2251341|8634|6580|1110571|59|28|4|4|3|13|%!f(int=16)|52.89|70.34|60.50|157.57|967.93|846.24|1125.50|77.43|0.00|48.40|967.93|1045.36|1016.33|1093.76|
%!(EXTRA float64=121.68931199999997)2451334|5948|2451341|10221|812557|1075198|4879|3256413|812557|1075198|4879|3256413|28|20|16|5|85|13|%!f(int=24)|76.71|108.93|88.23|496.71|2117.56|1841.04|2614.28|169.41|0.00|105.88|2117.56|2286.97|2223.44|2392.85|
%!(EXTRA float64=276.5242079999998)2451374|83219|2451395|3052|2787773|1259243|5196|4234977|2787773|1259243|5196|4234977|27|30|4|5|278|14|%!f(int=11)|63.11|63.11|49.86|145.78|548.43|694.21|694.21|43.87|0.00|27.42|548.43|592.30|575.85|619.72|
%!(EXTRA float64=-145.78409999999997)2451142|73206|2451164|14893|4906494|879525|657|1971654|4906494|879525|657|1971654|23|4|8|4|49|14|%!f(int=40)|8.23|10.29|10.29|0.00|411.50|329.20|411.50|32.92|0.00|20.58|411.50|444.42|432.08|465.00|
%!(EXTRA float64=82.30000000000001)2451402|23097|2451429|7183|6485407|1718635|659|4835726|6485407|1718635|659|4835726|42|6|9|5|50|14|%!f(int=13)|52.12|62.02|45.28|217.70|588.60|677.56|806.30|47.09|0.00|29.43|588.60|635.68|618.03|665.11|
%!(EXTRA float64=-88.96362799999997)2451200|41176|2451211|16139|305397|102016|2095|5905687|305397|102016|2095|5905687|40|6|3|3|113|15|%!f(int=44)|48.16|55.87|47.49|368.71|2089.37|2119.04|2458.09|167.15|0.00|104.47|2089.37|2256.52|2193.84|2360.99|
%!(EXTRA float64=-29.666560000000118)2451206|20115|2451215|8452|7890375|1462593|2092|1515386|7890375|1462593|2092|1515386|16|27|19|5|37|15|%!f(int=44)|18.73|26.41|19.81|290.50|871.51|824.12|1162.01|69.72|0.00|43.58|871.51|941.23|915.08|984.80|
%!(EXTRA float64=47.386899999999855)2451475|21202|2451495|2389|8481265|494540|4567|5766163|8481265|494540|4567|5766163|19|10|18|3|16|15|%!f(int=04)|6.70|9.92|9.92|0.00|39.66|26.80|39.66|3.17|0.00|1.98|39.66|42.84|41.65|44.82|
%!(EXTRA float64=12.864)2451278|71072|2451298|11689|11623759|94611|2634|3475563|11623759|94611|2634|3475563|42|3|19|5|133|16|%!f(int=29)|37.96|41.00|33.21|225.89|963.01|1100.84|1188.91|77.04|0.00|48.15|963.01|1040.06|1011.17|1088.21|
%!(EXTRA float64=-137.82516799999985)2451338|9648|2451348|9802|8414173|1737582|5814|1933817|8414173|1737582|5814|1933817|42|28|12|5|51|16|%!f(int=20)|8.35|10.52|8.52|39.98|170.44|167.00|210.42|13.64|0.00|8.52|170.44|184.08|178.96|192.60|
%!(EXTRA float64=3.4402000000000044)2451415|41602|2451422|7581|3277650|350956|4670|3520323|3277650|350956|4670|3520323|6|21|17|5|261|16|%!f(int=08)|77.88|82.55|66.87|125.48|534.94|623.04|660.42|42.80|0.00|26.75|534.94|577.74|561.69|604.48|
%!(EXTRA float64=-88.09785599999987)2451284|57440|2451301|9992|2409576|473287|732|3143073|2409576|473287|732|3143073|52|11|10|4|238|17|%!f(int=21)|52.98|67.28|59.21|169.56|1243.42|1112.58|1412.98|99.47|0.00|62.17|1243.42|1342.89|1305.59|1405.06|
%!(EXTRA float64=130.83940800000005)2451353|21488|2451375|13297|2032294|450936|864|3081280|2032294|450936|864|3081280|1|6|1|3|285|17|%!f(int=23)|39.95|43.55|31.35|280.43|721.11|918.85|1001.55|57.69|0.00|36.06|721.11|778.80|757.17|814.86|
%!(EXTRA float64=-197.73651999999993)2451472|33306|2451474|17534|6421014|1139286|5015|27502|6421014|1139286|5015|27502|46|22|16|4|50|17|%!f(int=01)|42.07|48.80|44.41|4.39|44.41|42.07|48.80|3.55|0.00|2.22|44.41|47.96|46.63|50.18|
%!(EXTRA float64=2.3390919999999937)2451026|31158|2451054|10702|8026119|1337228|6070|1270070|8026119|1337228|6070|1270070|26|8|5|5|31|18|%!f(int=28)|89.03|114.85|106.81|225.10|2990.66|2492.84|3215.76|239.25|0.00|149.53|2990.66|3229.91|3140.19|3379.45|
%!(EXTRA float64=497.8201479999998)2451194|20196|2451219|413|3692523|328545|6424|390983|3692523|328545|6424|390983|11|19|16|3|5|18|%!f(int=27)|63.23|82.20|61.65|554.84|1664.53|1707.21|2219.37|133.16|0.00|83.23|1664.53|1797.69|1747.76|1880.92|
%!(EXTRA float64=-42.68024999999989)2450885|7679|2450892|9635|11354964|1788471|40|2139423|11354964|1788471|40|2139423|38|25|20|4|293|18|%!f(int=13)|59.45|68.37|64.27|53.33|835.45|772.85|888.78|66.84|0.00|41.77|835.45|902.29|877.22|944.06|
%!(EXTRA float64=62.60084999999981)2451026|46612|2451037|13236|7534093|657180|5708|5869333|7534093|657180|5708|5869333|43|8|7|1|20|19|%!f(int=37)|31.90|44.02|38.74|195.46|1433.36|1180.30|1628.81|114.67|0.00|71.67|1433.36|1548.02|1505.02|1619.69|
%!(EXTRA float64=253.0563199999997)2451392|42229|2451420|6014|3951361|1594714|4147|2807251|3951361|1594714|4147|2807251|5|30|1|2|176|19|%!f(int=07)|11.09|15.53|11.64|27.17|81.51|77.63|108.68|6.52|0.00|4.08|81.51|88.03|85.59|92.11|
%!(EXTRA float64=3.8815000000000026)2451363|19920|2451371|7938|8654096|700472|3661|411860|8654096|700472|3661|411860|59|7|3|5|118|19|%!f(int=15)|52.46|65.05|63.75|19.52|956.24|786.90|975.76|76.50|0.00|47.81|956.24|1032.74|1004.05|1080.55|
%!(EXTRA float64=169.34087999999997)2451248|32354|2451254|17925|1099550|1241216|3612|844194|1099550|1241216|3612|844194|32|4|3|2|204|20|%!f(int=36)|59.32|67.03|54.97|434.36|1978.77|2135.52|2413.14|158.30|0.00|98.94|1978.77|2137.07|2077.71|2236.01|
%!(EXTRA float64=-156.74716799999987)2451406|13026|2451406|2724|2196421|1150336|3662|756258|2196421|1150336|3662|756258|58|24|6|2|268|20|%!f(int=09)|0.75|0.98|0.71|2.37|6.41|6.75|8.78|0.51|0.00|0.32|6.41|6.92|6.73|7.24|
%!(EXTRA float64=-0.3442499999999997)2451189|32109|2451216|4825|9405467|805823|314|5134165|9405467|805823|314|5134165|2|6|15|4|206|20|%!f(int=43)|84.78|87.32|87.32|0.00|3754.91|3645.54|3754.91|300.39|0.00|187.75|3754.91|4055.30|3942.65|4243.04|
%!(EXTRA float64=109.36620000000039)2451168|22831|2451186|12117|8935798|1584483|6784|2432419|8935798|1584483|6784|2432419|53|2|14|3|259|21|%!f(int=43)|90.57|124.08|98.02|1120.45|4215.03|3894.51|5335.48|337.20|0.00|210.75|4215.03|4552.23|4425.78|4762.98|
%!(EXTRA float64=320.51817299999993)2451040|72370|2451069|9238|2137066|450794|5659|3263491|2137066|450794|5659|3263491|42|23|20|2|122|21|%!f(int=14)|88.86|90.64|77.95|177.65|1091.27|1244.04|1268.92|87.30|0.00|54.56|1091.27|1178.57|1145.84|1233.14|
%!(EXTRA float64=-152.76811199999997)2450836|56949|2450853|12635|8606806|821271|5832|2089516|8606806|821271|5832|2089516|23|29|20|4|48|21|%!f(int=31)|90.51|100.47|73.34|840.90|2273.55|2805.81|3114.45|181.88|0.00|113.68|2273.55|2455.43|2387.23|2569.11|
%!(EXTRA float64=-532.2621569999997)2450963|34625|2450970|17685|7172554|1735789|6664|5994171|7172554|1735789|6664|5994171|23|1|2|5|94|22|%!f(int=36)|23.36|26.86|26.60|9.67|957.43|840.96|967.10|76.59|0.00|47.87|957.43|1034.03|1005.30|1081.90|
%!(EXTRA float64=116.47295999999983)2451453|33764|2451454|2367|6249949|1885120|6527|2531213|6249949|1885120|6527|2531213|25|14|13|4|243|22|%!f(int=41)|1.39|2.02|1.49|21.49|61.15|56.99|82.64|4.89|0.00|3.06|61.15|66.04|64.21|69.10|
%!(EXTRA float64=4.160269999999997)2451208|33206|2451228|9172|7924055|1225120|3437|5157345|7924055|1225120|3437|5157345|28|7|3|3|253|22|%!f(int=49)|85.28|97.22|70.00|1333.85|3429.89|4178.72|4763.74|274.39|0.00|171.49|3429.89|3704.28|3601.39|3875.78|
%!(EXTRA float64=-748.8266239999998)2451241|48563|2451247|8569|2004406|1055374|520|3295788|2004406|1055374|520|3295788|35|9|3|5|8|23|%!f(int=04)|33.81|35.84|30.10|22.94|120.42|135.24|143.35|9.63|0.00|6.02|120.42|130.05|126.44|136.07|
%!(EXTRA float64=-14.822303999999988)2451011|79982|2451027|10841|6802067|1349409|5629|2031582|6802067|1349409|5629|2031582|53|27|9|3|190|23|%!f(int=20)|92.82|103.96|79.01|499.00|1580.17|1856.40|2079.17|126.41|0.00|79.01|1580.17|1706.58|1659.18|1785.59|
%!(EXTRA float64=-276.2323200000001)2451533|53395|2451536|2342|9845826|1026755|4136|5760697|9845826|1026755|4136|5760697|38|21|11|5|106|23|%!f(int=04)|64.83|79.09|62.48|66.44|249.93|259.32|316.37|19.99|0.00|12.50|249.93|269.93|262.43|282.42|
%!(EXTRA float64=-9.387384000000026)2451522|22774|2451526|7867|7800040|5405|5031|3901020|7800040|5405|5031|3901020|26|30|19|5|266|24|%!f(int=46)|52.73|67.49|59.40|372.57|2732.17|2425.58|3104.74|218.57|0.00|136.61|2732.17|2950.75|2868.78|3087.36|
%!(EXTRA float64=306.59331199999997)2451130|49064|2451159|8171|3123654|216244|466|1422653|3123654|216244|466|1422653|31|27|8|3|275|24|%!f(int=48)|91.49|91.49|75.94|746.56|3644.96|4391.52|4391.52|291.60|364.50|182.25|3280.47|3572.06|3462.71|3754.31|
%!(EXTRA float64=-1111.05456)2450879|19286|2450885|8497|11476829|916165|6089|2751599|11476829|916165|6089|2751599|7|10|13|4|28|24|%!f(int=44)|18.14|22.49|16.87|247.43|742.29|798.16|989.72|59.38|0.00|37.11|742.29|801.67|779.40|838.79|
%!(EXTRA float64=-55.871200000000044)2451269|77083|2451290|3873|4822204|1144582|6634|12135|4822204|1144582|6634|12135|42|6|16|4|56|25|%!f(int=04)|84.95|97.69|71.32|105.51|285.26|339.80|390.77|22.82|0.00|14.26|285.26|308.08|299.53|322.35|
%!(EXTRA float64=-54.537900000000036)2451343|73854|2451351|3907|5732759|129646|408|2210498|5732759|129646|408|2210498|37|14|1|4|59|25|%!f(int=35)|70.24|104.66|80.59|842.49|2820.52|2458.40|3663.02|225.64|282.05|141.03|2538.47|2764.11|2679.50|2905.14|
%!(EXTRA float64=80.07008799999994)2451062|83514|2451083|8626|5282256|1331596|1823|5189067|5282256|1331596|1823|5189067|33|10|10|3|278|25|%!f(int=33)|68.12|78.34|74.42|129.26|2455.90|2247.96|2585.15|196.47|0.00|122.79|2455.90|2652.37|2578.69|2775.16|
%!(EXTRA float64=207.93629999999985)2451423|2360|2451451|8115|6953888|1443477|2261|955600|6953888|1443477|2261|955600|58|28|18|5|241|26|%!f(int=28)|92.84|121.62|107.03|408.64|2996.73|2599.52|3405.37|239.74|0.00|149.84|2996.73|3236.46|3146.56|3386.30|
%!(EXTRA float64=397.2066560000003)2451429|13246|2451455|10165|6508809|823043|3845|4408479|6508809|823043|3845|4408479|8|18|17|2|278|26|%!f(int=22)|43.92|62.81|45.85|373.07|1008.66|966.24|1381.72|80.69|0.00|50.43|1008.66|1089.35|1059.09|1139.78|
%!(EXTRA float64=42.41793599999994)2451443|30125|2451444|3519|4690529|1059609|2511|5097142|4690529|1059609|2511|5097142|57|28|7|4|273|26|%!f(int=41)|17.21|18.76|17.07|69.22|699.89|705.61|769.11|55.99|0.00|34.99|699.89|755.89|734.89|790.88|
%!(EXTRA float64=-5.715440999999942)2451017|23014|2451045|476|7750388|263357|5518|2124469|7750388|263357|5518|2124469|55|6|11|5|37|27|%!f(int=37)|30.44|40.79|34.26|241.47|1267.74|1126.28|1509.22|101.42|0.00|63.39|1267.74|1369.16|1331.13|1432.55|
%!(EXTRA float64=141.46076800000037)2451002|37516|2451022|170|8955227|1089910|67|1221234|8955227|1089910|67|1221234|18|24|4|1|97|27|%!f(int=25)|38.82|48.52|37.36|279.02|934.11|970.50|1213.12|74.73|0.00|46.71|934.11|1008.83|980.81|1055.54|
%!(EXTRA float64=-36.39375000000007)2451303|19639|2451306|17684|3514066|1919903|6711|3132557|3514066|1919903|6711|3132557|59|24|13|3|131|27|%!f(int=23)|49.97|54.47|44.66|225.49|1027.25|1149.31|1252.75|82.18|0.00|51.36|1027.25|1109.43|1078.62|1160.80|
%!(EXTRA float64=-122.05672199999981)2451316|70359|2451324|17402|4158786|838685|7164|1232519|4158786|838685|7164|1232519|2|10|5|1|199|28|%!f(int=11)|5.62|8.09|7.69|4.45|84.57|61.82|89.02|6.77|0.00|4.23|84.57|91.34|88.80|95.56|
%!(EXTRA float64=22.749760000000002)2451499|47608|2451507|11197|846764|1678737|1170|661957|846764|1678737|1170|661957|51|7|9|2|172|28|%!f(int=39)|45.32|51.66|47.53|161.19|1853.73|1767.48|2014.93|148.30|0.00|92.69|1853.73|2002.03|1946.42|2094.72|
%!(EXTRA float64=86.25302400000032)2451103|3888|2451132|11451|11373836|1451631|5262|2339677|11373836|1451631|5262|2339677|52|18|9|3|18|28|%!f(int=01)|73.29|100.41|72.29|28.11|72.29|73.29|100.41|5.78|0.00|3.61|72.29|78.08|75.91|81.69|
%!(EXTRA float64=-0.9967439999999925)2451303|64866|2451315|2268|11862213|1523635|3089|3336906|11862213|1523635|3089|3336906|39|17|17|3|21|29|%!f(int=43)|36.53|54.06|47.58|278.97|2045.80|1570.79|2324.77|163.66|0.00|102.29|2045.80|2209.46|2148.09|2311.75|
%!(EXTRA float64=475.0068960000001)2451450|65568|2451450|17152|4506736|751988|6085|2936472|4506736|751988|6085|2936472|22|24|9|4|219|29|%!f(int=50)|79.79|86.97|75.66|565.31|3783.24|3989.50|4348.56|302.66|0.00|189.16|3783.24|4085.90|3972.40|4275.06|
%!(EXTRA float64=-206.2571499999999)2451116|51384|2451142|11798|4097285|1444025|1233|404492|4097285|1444025|1233|404492|52|22|15|3|85|29|%!f(int=23)|11.35|14.41|13.26|26.52|305.01|261.05|331.53|24.40|0.00|15.25|305.01|329.41|320.26|344.66|
%!(EXTRA float64=43.96082000000001)2450903|49178|2450903|3579|1680184|1684518|6949|4443244|1680184|1684518|6949|4443244|59|13|1|5|69|30|%!f(int=36)|46.29|63.88|51.10|459.94|1839.75|1666.44|2299.69|147.18|0.00|91.99|1839.75|1986.93|1931.74|2078.92|
%!(EXTRA float64=173.30975999999987)2450832|3789|2450834|14642|1375238|1017894|1030|3300833|1375238|1017894|1030|3300833|59|19|2|1|17|30|%!f(int=50)|89.17|132.86|99.65|1660.79|4982.37|4458.50|6643.17|398.59|0.00|249.12|4982.37|5380.96|5231.49|5630.08|
%!(EXTRA float64=523.8737500000007)2451217|68571|2451229|16786|2135312|961730|1883|4822054|2135312|961730|1883|4822054|13|10|8|1|300|30|%!f(int=44)|19.65|23.97|19.18|210.96|843.85|864.60|1054.81|67.51|0.00|42.19|843.85|911.36|886.04|953.55|
%!(EXTRA float64=-20.7503999999999)2451374|24495|2451400|1588|2811184|771982|4257|5185744|2811184|771982|4257|5185744|48|6|3|2|62|31|%!f(int=04)|94.06|96.88|91.07|23.25|364.28|376.24|387.53|29.14|0.00|18.21|364.28|393.42|382.49|411.63|
%!(EXTRA float64=-11.964432000000045)2450940|77047|2450957|16550|10667880|1452594|5013|5014531|10667880|1452594|5013|5014531|9|14|6|5|217|31|%!f(int=46)|66.47|95.72|74.66|968.65|3434.32|3057.62|4402.97|274.75|343.43|171.72|3090.89|3365.63|3262.60|3537.35|
%!(EXTRA float64=33.26690559999997)2450905|12621|2450920|16341|3226340|346186|2096|1058019|3226340|346186|2096|1058019|27|13|15|4|190|31|%!f(int=41)|12.19|13.90|12.51|56.98|512.78|499.79|569.76|41.02|0.00|25.64|512.78|553.81|538.42|579.45|
%!(EXTRA float64=12.994540000000143)2451060|36431|2451072|7232|7632173|1415392|4645|1746700|7632173|1415392|4645|1746700|48|2|17|4|184|32|%!f(int=37)|13.96|14.24|13.95|10.54|516.31|516.52|526.85|41.31|0.00|25.82|516.31|557.62|542.13|583.43|
%!(EXTRA float64=-0.20660799999996016)2451098|59664|2451108|13249|2152594|1571478|538|3447202|2152594|1571478|538|3447202|25|22|10|2|208|32|%!f(int=29)|40.68|45.97|38.15|226.62|1106.46|1179.72|1333.08|88.52|0.00|55.32|1106.46|1194.98|1161.78|1250.30|
%!(EXTRA float64=-73.26061200000004)2450898|10154|2450908|5375|10702585|1282313|340|2492718|10702585|1282313|340|2492718|57|20|14|3|156|32|%!f(int=10)|94.87|102.46|99.39|30.74|993.86|948.70|1024.60|79.51|0.00|49.69|993.86|1073.37|1043.55|1123.06|
%!(EXTRA float64=45.15811999999994)2450826|85694|2450831|7029|2359190|603473|4734|5767466|2359190|603473|4734|5767466|47|30|1|5|94|33|%!f(int=44)|4.58|6.73|5.05|74.06|222.18|201.52|296.23|17.77|0.00|11.11|222.18|239.95|233.28|251.06|
